ID,Tweets,Labels
2551,   Nawashukuru Sana Watumishi wa Tume Ya Taifa Ya Uchaguzi NEC wakiongozwa na Mkurugenzi wa Uchaguzi Dkt Athumani J Kihamia k,1
2552,Habari kulingana na taratibu mpya kwa sasa kupitia TCRA unaweza kutuma SMS 300 kwa siku kwa kutumia kifurushi na baada ya hapo utakatwa shilingi 10 kwa kila SMS itakayofuataKA,0
2553,   Kwa nini wanawake ni muhimu katika uchaguzi Huyu hapa Anna Kulaya anaeleza,0
2554,   Nimefurahi kufika ilongero sm shuleni kwangu nasomea njee ya ofisi ya mwalimu mkuu napigwa na baridi sanamiundombinu ha,1
2555,Zanzibar imekuwa timu ya kwanza kutinga nusu fainali za michuano ya baada ya,0
2556,Ile Royal tour hata haijatoka tushapata wawekezaji wakujenga hotel tatu za kitalii kupitia yenyeweikitoka mbonaChato kwa treni,0
2557,   Mtu mmoja anayeshukiwa kuwa na virusi vya amewekwa chini ya uangalizi katika Hospitali ya Taifa ya Kenyatta baada,-1
2558,   HAPPY BI HDAY KWANGU MIMI NA KWA  MUNGU ATUSAIDIE TUISHI MIAKA KAMA YOTE H,1
2559,okay tunakutakia siku njema tigo live itlove it,1
2562,   Kwa wataalamu wa alama za barabarani hii alama inamaanisha nini Mdau mmoja kasema inamaanisha watu hawasiki honi je ni,0
2563,Hili linazungumzia na,0
2566,   Hivi huku kuzingua kwa mitandao sipati picha siku mambo yanaingiliana inachota Gallery nzima inaanza kujipost kwenye platfo,0
2567,   Mkuu wa Wilaya ya Kisarawe Mh leo March 13 2019 kuanzia saa 12 asubuh mpaka saa nne atakua live Clouds 360 na,0
2568,Ndio hakuna kadi zinazotolewa katika akaunti ya mtoto FJ,1
2569,Jana nilikuwa na bro mmoja napiga nae stori akanambia ana wake wawilinikamuuliza we si mkristoakasema ndionikamwambia dini hairuhusu au kabila lako ndo utamaduni wenuakanijibu hapanahuu ni utaratibu wangu mimi Somo Unaweza kuwa na utaratibu wako mwenyewe,0
2570,Sina taarifa kwamba agizo langu halijatekelezwa lakini nilimpa IGP muda wa utekelezaji kwa hiyo naamini litatekelezwa Saa nyingine watu hawajui kutengua mtu ni mamlaka na mimi ninayo Utekelezaji unaendelea Waziri Lugola kuhusu MaRPC waliotenguliwa kuendelea na kazi,0
2571,   Kitaaluma mimi sio mwanasheria lakini nilipata japo kaelimu kidoogo ka sheria katika kozi zangu nilizosoma Najua wengi mnaj,0
2572,   Mh Rais Ulihaidi kuboresha upatikanaji wa dawa Kabla hujaingia Madarakani Mkoa wa Rukwa ulikuwa unapata Milioni,0
2573,Miss Tanzania ameshukuru wote waliomuunga mkono kwenye mashindano ya Miss World 2018,1
2578,   Utofauti wa mpangilio na mandhari ya makazi toka angani kwa maeneo yanayopakana Jijini Dar es Salaam Kushoto ni sehemu,0
2579,   Jiunge na Insta Iive ya viongozi wanawake vijana Leo kuanzia saa 1100100 jioni tutazungumzia Karavan itakayofanyi,0
2580,Kama tulivyokupatia maelekezo hapo awali kuwa songesha inakuwezeshea kununua muda wa maongezi kununua kifurushi unachokihitaji kutuma na kutoa pesa pia kufanya malipo kupitia Mpesa Kama umeishiwa kifurushi unaweza kununua kwa kutumia huduma,0
2581,   Yaani Uzalendo ulivyo kuja kutafsiriwa Awamu hiikiukwelii kwa Maana hiii nimejikuta mm sio Mzalendo,0
2582,tuko pamojatuendelee kuwa pamoja katika ukurasa wetu kwa habari zaidihm,0
2583,Kocha Ammy Ninje amesema sababu kubwa ya,0
2584,    Watu wengi wanatumia vifaa vya lakini hawajui namna ya kujilinda gt tunaendesha mafun,0
2585,   Unashangaa mbona kwenu hakuna mwenye sura nzuri kumbe babaako alikuwa anachagua wenye makalio makubwa,-1
2586,   Bashite somaga haya maana siku Meko anaanguka tunaanza na lile hekalu kule Igoma,0
2587,   Mbeya tunazalisha Mchele kwa wingi siyo lazima tulime sisi tunaweza kujiunga kwenye mnyororo wa kuongeza thamani,0
2588,Habari Shangazi Nilikuwanaomba unisaidie kupromote hiki kitabu ntashkuru sana Whatss contact 255 624613046 LocationMorogoro At Muslim University of Morogoro MwenyeziMungu Akulipe kheri inshallah,0
2589,Linapokuja suala la kibenki je ni jambo gani la kuzingatia Urahisi au uaminifu Uwapo na KCB huitaji kuchagua,1
2591,   We jamaa hizi team yetu zinakupendelea sana ndio nini kukupa zawadi ya goli 3 na ndio wame,1
2592,   huezi amini mpaka leo hajaoa na sasa hivi anamchezea tu wa watu,-1
2593,   Magufuli ametoa wapi mil 38 wakati mshahara wake hauzidi mil 10 pesa zetu zinatumika kununua uhuru wetu tusikubali,0
2595,   Wamerahisisha sana maisha imekuwa burudani,1
2596,   Ni kweli kuna maziwa ambayo niliyafanyia dua na nikampa anywe  Habiba Zumo,0
2599,Mfundishe kwa kiswahili akakutane na mashine za kiingereza kiwandani ndo atajua hajuina sijui ataendaje nje kuongeza maarifa,0
2600,Eneo lako wilaya yako na mkoa wako,0
2602,   Utabiri wa Hali ya Hewa wa siku tano na athari zinazoweza kutokea Umetolewa leo tarehe 11052019 na Mamlaka ya Hali ya,1
2603,   Niliokota hii simu jana Element mwenye simu nahisi ni huyo dada hapo kama unamfahamu mwambie simu yake ipo,1
2604,Nafasi ya wewe kumiliki nyumba ndio hii Sasa unaweza kununua nyumba kutoka NHC kwa bei,1
2606,   Ukitaka taarifa kuhusu chanjo ya uviko 19 uwa unatumia source zipi,0
2607,   Watoto wa kike wakirudi shuleni hawatanyonywa wala kukandamizwa Ni vigumu kwa wanawake waliosoma kunyanyaswa na wanaume,1
2608,Karibu sana mteja wetu mpendwa Mambo mazuri yanazidi kuja na tunaendelea kuboresha zaidi hu,0
2610,   996 mpunguzi Dodoma play ya nyimbo Kali sana hii naikubali gwara kwa,0
2611,   Tuna washukuru sana watu wotemapenzi yenu kwa viongozi wenu ni makubwa sanaSasa ninazo namba mbili kwa ajili ya michan,1
2612,   inalenga kukuza uchumi kupitia viwanda hivi na kuwapata tija wakulima pia kwa kadri Mama Seki anavyoongeza uzalishaji kw,0
2614,   Mwanamuziki Rashidi Abdala aka anashikiliwa na jeshi la polisi mkoani Dodoma kwa tuhuma za kukutwa na dawa,-1
2615,Kigogo ofisi ya RC Mwanza mikononi mwa Takukuru,0
2616,   Sema waje chunya huku watoe elimu pia wachimbaji wadogo tu,0
2617,   Huku kumenoga usipitwe na burudani za kutosha kikubwa zaidi ukijisajili utapatiwa kit ya bure kabisaNjo,1
2618,   Rais Trump amesema amezungumza na Waziri Mkuu wa India Narendra Modi na kumwambia kuwa Marekani inataka izipate dawa za Hyd,0
2620,   Basi wakubwa Wapite hapa kwa usafiri wenye usalama zaidi,0
2622,Umenunua salio kazi kazi ganitunaomba utupatie namba yako tafadhali,0
2623,Wazee wengi kwenye CSO week wamechanja Kuna uhusiano kati ya elimu na utayari wa kuchanja uviko 19,0
2624,   UTAPELI MPYA WA MTANDAO Wakuu ninaomba kushare nanyi suala hili Ilikuwa siku ya Jumamosi ya tarehe 23052020 nilipokea t,-1
2625,Kwa wale wanaonunua kuku tayar washachinjwa inaeza tokea kitu kmhii nunua mfugo uchinje mwenyewe au achijwe unamuona,0
2626,   PICHANI ni baadhi ya wanfunzi wa shule ya msingi Itika wilayani Mufindi mkoani Iringa wakinyoosha mikono juu kama ishara,1
2628,   wakitaa chakwa buruda 885 msanue aguse kibabe ya gwala kwa,0
2629,   Ukiwa na safari ya ghafla kwenda mkoani na mabasi usiku hakuna usikate tamaa download App ya utakutana na gari inayo,0
2630,   Rais Dkt amemteua Katibu Mkuu Kiongozi Balozi John Kijazi pichani kuwa Mwenyekiti wa Bodi ya Ushauri ya Wa,1
2632,Habari itakapofika Tabora tutakupatia taarifaJ,0
2633,   Aliyekuwa nyota wa mpira wa kikapu duniani Kobe Bryant amefariki dunia katika ajali ya helkopta huko California Marekani,-1
2634,Asante kwa kutuandikia mteja wetutunaendelea pia kufanya mazungumzo na benki nyingine nyingi ambazo bado hatujaaanza kufanya na kazilengo letu ni kuhakikisha mteja wetu anapata huduma kwa urahisi na gharama nafuu,0
2635,March 132016 katika Millen Magese alipewa tuzo ya katika sekta ya Afya  Kupitia,1
2636,Je unaitaka Waambie Coke waweke jina lako,0
2637,   Watanzania wote Sikukuu njema ya Eid Al Hajj,1
2639,Samaillah Tunapenda kukufahamisha ujazo wa MB unategemea na thamani ya kifurushi husikabado unaweza kujipatia vifurushi vyetu mbalimbali vya internet kwa kupiga 14700 kisha chagua sikuwiki au mwezi kisha namba 2 vifuru,1
2641,Unapata shida gani hasa Je uliwahi kujiunga mwanzo na kubadili simu ii,0
2643,Tungependa kujua unatumia simu ya aina gani tatizo lina muda gani na uko sehemu gani tunaomba namba yako utume inbox kwa msaada zaidi VM,0
2644,   Kupitia kambi hii naamini tutapata viongozi mahiri na sisi tutaendelea kuwaunga mkono katika kutimiza,1
2645,Kwa mkopo wa wafanyakazi ni baada ya siku moja iwapo umekamilisha taratibu zote na mkopo wa wafanyabiashara ni ndani ya wiki mbiliNasra,1
2649,   WANA TWETER TUONESHE UPENDO KWA HUYU MTOTO ATIBIWE Mtoto Yusuf Said umri wa miezi 5 mzaliwa wa kitongoji cha Lamay Hanan,1
2650,   Ni msimu mpya wa masomo Shule zimefunguliwa leo na wazazi wanafuraha kubwa kwani watoto wanarejea shule kusoma na kuji,0
2653,Habari Asante kwa kutuandikia kupitia kurasa zetu tafadhali tuandikie ujumbe na namba ya kadi kwa msaada zaidi Salim,1
2654,Tafadhali tunaomba ututumie mesage iliorudi kuambiwa umekatwa hela na kias gani,0
2655,   Watasubiri msiba wakae kile ki grocery cha pembeni ya nyumbani kwenu,0
2656,Sichomi chanjo kwasababu Mpk sasacjajua chanjo ipI ni sahihi na ipi si sahihi zipo nying sanaPili bado mda huo autoshi kutoa ufanisi wa chanjo hioTatu imetoa negative impct nying kwa mda mchache kptia expermt tofautdamu kuganda nk,0
2657,   Kama ni bahari ukaoge Kama ni shari kaloge,0
2658,   Taarifa na ikufikie ewe MzaziMlezi kuoa au kuoza binti mwenye umri mdogo ni kosa kisheria UTAKAMATWA,0
2659,MSHAMBULIAJI WA MBEYA CITY AITWA KUKIPIGA TP MAZEMBE Aliyekuwa Mshambuliaji wa klabu ya City ya jijini Mbeya Eliud Ambokile amejiunga na Klabu ya toutpuissantmazembe ya nchini Congo DR kwa,0
2660,   Mama Verdiana alisema maneno mazito sana kabla ya kifo chake maneno hayo aliyaelekeza kwa Mhe Rais Namwomba sana Mhe,0
2661,   Tofauti kati ya JUMIA na PIKI ni nini TATIZO NI TIMING Ukiwa unataka kuanza jambo lolote jaribu pia kujiuliza hili swala,0
2662,   Haki ikatendeke penye,0
2663,   JINSI YA KUBAKI KUWA MASIKINI 1 Kamwe usiamke mapema endelea kulala na kujinyosha mpaka pale njaa itakapokuuma 2 Kamw,-1
2665,Mtoto anapewa jina la Baraka unajua labda anamaanisha Amepata baraka Kutoka kwa Mungu Kumbe Ni Baraka Maviatu,1
2667,   Kama Mtandao wa Malezi Tanzania tunakupongeza Ndugu Jokate kwa kuonyesha mfano wa jambo ambalo wazazi wote wa ki,1
2668,Tunafunga sana kumi na nusu jionikaribu sana,1
2669,   Upendo wa wanafunzi wa shule ya sekondari Chole kijiji cha Chole kwa DC wao aka Dada Hawakutaka niondoke nimewaahidi kurudi,1
2670,Ahsante tumepokea na tunafanyiakazi pesa yako itarudushwa kwenye akaunti yako EC,1
2671,   Kuna kijana wetu amekaa kwenye uchumba siku nyingi kam safari ya wana wa Israel hatujui atafika,1
2672,Baraza Kuu la limepitisha rasmi muongo wa familia ya wakulima 20192028 Familia za wakulima huzalisha 80 ya vyakula duniani hilo likithibitisha umuhimu wao katika uwepo wa chakula duniani leo na kwa vizazi vijavyo,1
2673,   huwatembelea na wakulima na waendesha miradi ili kutoa ushauri na elimu kwa ujumla lengo ni kuhakikisha wananufaika Huu,1
2674,Habari Tafadhali tuandikie changamoto unayoipata kwa msaadaGift,0
2675,   vipi mzee wangu uko na mshua boy Shujaa huko kweli ama ye anakaa mbali kidogo,0
2676,   Walimu mkatufundisha mambo ya Chimurenga War sasa mmeona jana WhatsApp imecheza kidogo tumepoteana,0
2678,   Hii ni kazi ngumu sana ndugu yangu uliyofanya ya kuwakutanisha watu mbalimbali katika kujadili jambo hil,0
2679,Ahsante wote mliokuwa pamona nami mwanzo wa Uzi mpaka mwisho Retweet ili wengine pia wajifunze na wapate Elimu na maarifa Usiache pia kunifollow na kueka bell ya Notification on usipitwe na Maarifa,1
2680,   So wanaumme tumekubaliana tuoe mwanamke mmoja Au wanawake mnataka tuongeze Majibu yawekwe kwenye Hansard,0
2681,   Uandishi ni rejea nzuri sana kwa kizazi cha leo na kesho Binafsi nakupongeza sana kwa uthubutu,0
2682,Ahsante kwa kuliwasilisha swali lako hapaneno M linasimama kama Mobile na neno PESA likimaanisha fedha LM,1
2683,   Mtu mmoja aliwahi kumuuliza baba yake baba nitawezaje kupata mwanamke sahihi baba yake alijibu sahau kupata mwanamke sahi,-1
2685,Fahamu kuwa utaongezea Tsh58233Bahati,0
2686,   Appreciation tweet kwa nje na ndani ya twitter ni mtu poa sana plus roho ya kizungu Uishi madam,1
2687,Mimi social media kwangu ni sehemu ya kufurahia na kupeana faraja lakini kwa hali ya sasa imekuwa sio sehemu salama tenasio sehemu yakutolea stress bali kupeana stress na ndo maana ni vyema ukajitafutia mtaa wako wenye amani yako humukuna w,-1
2688,Alikuwa akiitwa Sehemu anambeba na shoga yake wanaenda wote sasa hivi shoga yake anaenda bila yeye kuwepo,0
2689, kufahamu kiasi na kufanya malipo kuondoa ujumbe kama E16 E18 E19 E30 E32 na E162 na kubadili kifurushi Salim,0
2690,   Kutokana na kuongezeka kwa kiwango cha udhibiti mamlaka makubwa wanayopewa maafisa na tafsiri kandamizi zilizopo katika,0
2691,   Kwa masikitiko makubwa nimepokea habari ya kifo cha Mzee Iddi Simba Aliwahi kuwa Mbunge Waziri Mjumbe wa Kamati Kuu ya H,-1
2692,na wao ndio sababu ya mimi kupata matumaini na furaha Shukran zangu kwa Madaktari wote ambao wamekuwa wakinihudumia kwa tiba tangu utotoni mpaka sasa na wauguzi wote kutoka hospitali mbali mbali za hapa nchini,1
2693,   Mara ya mwisho tokeo la kihalifu lilipotokea ulipata wapi taarifa kwanza,0
2694,Pole sanakwasasa tumeangalia account yako inaonyesha mara ya mwisho ulijiunga na kifurushi cha siku ambacho kimes,1
2695,Waonevu saname niliwahi muwasha mwenzao kofi kino pale magetonialinipiga la mgongo nikageuka nikamuwasha la uso,-1
2696,Wafanyakazi watatu wa Umoja wa Mataifa wamepoteza maisha kwenye shambulizi hilo nchini Libya,-1
2698,Ndugu mteja hakuna mgao ni maboresho ya miundo mbinu tu Tunaomba radhi kwa usumbufu unaojitokeza,1
2700,   Umeshajaza hii Survey Tunakusanya taarifa za ujuzi na maarifa ya kidijitali kwenye nguvu kazi Tafadhali shiriki,0
2701,Domy Docta ahsante kwa kuwa pamoja nasi na endelea kutumia huduma zetu za tigo,1
2702,   Kwanini waelimishaji kwenye ndo walewale Inamaanisha wengine hawana points mpaka wajirudie haohao,0
2705,   Thamani huwa na Uthamani Pale Tu Thamani Yake Inapothaminika,0
2706,   Kwa mara ya kwanza Tanzania imefanya utafiti wa Measuring Early Learning Quality and Outcomes MELQO na imechangia kupata t,1
2707,Pole sana tatizo lako tumeliwasilisha idara husika pesa itarudi kwenye akaunti yako ndani ya masaa 72 ya kazi endapo tutaikuta mteja hajaitoa ahsante kwa kuchagua VodacomFB,1
2708,Tafadhali fahamu kuwa utapata ofa hiyo baada ya kifurushi chako kuishaSalim,0
2709,    Nitoe shukurani zangu za dhati kwa vyombo vyote vya habari na wana habari wakelakini pia kwa wananchi na,1
2711,   Ndoto zinatufanya tubaki kuwa vijanaa maono yanatufanya tuzidi kusonga mbele,1
2714,hiyo uliyoishika sahivi ina wimbo wake kabisa na unabamba kinoma,1
2715,Idi Kwa Dodoma Tafadhali wasiliana na muwakilishi wetu aliyopo Nyerere Square anapatikana kwa namba 0778777370  0773114319 au aliyopo COED eneo la Ujasi anapatikana kwa namba 0772 552299 Karibu tukuhudumie,1
2716,   utaratibu huu ni kwa upande wa ndoa tu ama adi uchumba Ulipata wasaa wa kumuuliza kweli hili swali,0
2717,   Dear ladies Vaeni pete kwenye kidole kile cha ndoa Hii inapunguza kasi ya mafisi kuwasumbua,1
2718,Ndiyo iwapo umetuma pesa kimakosa inaweza kurudishwa kwenye akaunti yako Vicky,0
2719,Uzi mbona km bado ujajitoshleza km ulivooanza khs khsu kvp alivujisha taarifa kwa mwamba mpk kuishambulia marekani hapo ndo nilikuwa nacbir,0
2720,ndio inawezekana Kufungua akaunti inabidi uwe na miaka 18 na kuendelea kitambulisho kinachotambulika kisheriacha kura au leseni ya udereva au pasi ya kusafiria au kitambulisho cha kazi au cha taifa na gharama zake ni shs 10000 akaunti,0
2722,Alisema badala tuwaze kuongeza kina Dai na Kiba wengine tunapambana kumshusha mmoja ili mwingine ashineme nimesema wapi Dai hajui,0
2723,Ajali za barabarani zaua 3600 kwa siku duniani gt,-1
2724,Sijisifii ila matokeo yangu ya Olevel nilikuwa na B Physics A Chemistry B Biology na sikusoma PCB nikaenda EGMnadhani wenye akili wamenielewa,0
2725,Asante sana kwa maoni na ushauritunaendelea kuboresha na tutafika maeneo yote ambayo bado,0
2727,Karibu sana na endelea kufurahia huduma za TANESCO,1
2730,Ukitoa huduma nzuri unapewa Tipukizogoa tunaisubiria hadi mia 2 chenjiso kwa dada wa jikoni wa Amuzz uliyenihudumiamke wangu anakupenda,0
2731,Kwa CAG mpya nakutakia kazi njema usije ukaenda huko ukajifanya na wewe ni mhimili mihimili ni mitatu tu na umeiona hapa na katika kiapo chako nilikuwa nakisikiliza nafasi yako ni Mkaguzi Mkuu wa Hesabu za,0
2732,   Hakuna kitu tunaweza kufanikisha kama azaki moja au mtu mmoja Tunahitaji kushirikiana Tunahitaji nguvu za pamoja kuha,1
2734,Kigorai namba yako hiyohiyo unaweza kujiunga na kifurushi cha chuo tafadhali bonyeza 14815 kujiunga Ahsante kwa kuwa nasi tafadhali endelea kufuatilia ukurasa wetu,1
2735,Ahsante sana kwa kutumia huduma zetu Ushauri wako umepokelewa mambo mazuri yanakuja Endelea kutuunga mkono,1
2736,Tatizo lako ni lipi weka na taarifa kamili tafadhali,0
2738,   Babra alimpigia simu Diamond na kumwambia mtu pekee anayetakiwa kutajwa kwenye wimbo wa Simba ni MO peke yake Diamond alik,0
2739,Mbali na mazungumzo yaliyofanyika pia wana club ya wafanyabiashara wa Bukoba walipata mafunzo mbalimbali ya kukuza biashara na kutunikiwa vyeti kutambua namna wanavyofuata taratibu za benki katika biashara zao,1
2740,Mimi sina manager bali nina person manager wangu ambaye ni mke wangu ,0
2741,   Mabinti wengi wanashindwa kuhudhuria masomo wanapokuwa katika hedhi kutokana na ukosefu wa vihifadhi hedhi kwani wanahofia,0
2742,Tumewasha Ni TOUR ambapo Ijumaa hii tunamdondosha,0
2743,   Changamoto za Wafanyabiashara na wanunua bidhaa,0
2744,tafadhali fahamu kuwa ulishawahi kusajili kupitia simu nyingine utatakiwa kufika tawini kuwezesha sim app kwa kutumia simu yako ya sasaJB,0
2746,   Tukutane leo kwenye THE SANUKA NA CHAPO SPACE Mada Mauzo ya muziki kidijitali yamesaidia kukua kwa muziki wa Afrika Mashar,0
2747,Kashfa dhidi ya Kanisa Katoliki duniani Papa amfuta kazi Padri kutoka nchini Chile Soma zaidi gtgt,-1
2748,Nikiwa njiani naenda kumtembelea mwalimu ambaye alisema hautakuwa na kitu maishani,0
2749,   Napenda nichukue Fursa kumshukuru Mungu na kukushukuru Mr Togolani kwa kuweza Kupata Nafasi ya Kupromote kitab,1
2751,Africa inspirational tunaomba utupatie namba yako kwa msaada zaidi,0
2752,   Kwenye episode 3 anaonekana mtaalamu wa matumizi sahihi ya mitandao kwa ajili ya kupata fursa mbali mbali,0
2753,   Sisi tuna utaratibu wetu wa kulipa na tayari Msigwa kalipiwa Hiyo hela amelipa Azikiwe aende,0
2754,   Kwa vijana mitandao ya kijamii imekuwa ni chanzo cha haraka cha kupata habari,1
2755,   Kamati ya Kitaifa ya Uratibu wa Huduma za Usafiri wa anga yatembelea kiwanja cha Ndege cha Bukoba ili kujionea utoaji,0
2756,   Leo ni mwaka mmoja tangu Ruge Mutahaba ametutoka Tunakukumbuka kwa mengi na unakumbukwa na wengi Pumzika kwa amani Ruge,0
2757, Ahsante kwa uvumilivu wako pole sana kwa changamoto uliyoipata Huduma ya internet sasa imerejea Tunaendelea kuomba radhi kwa usumbufu uliopata SM,1
2758,Hbari MuluzWakala wetu wa Masasi anapatikana kwa 0774212121Pia tunao wawakilishi Nanyumbu 0774212121 Nanyamba 0777080921 Newala 0774212121 Tandahimba 0777080921 Unaweza kutembelea duka letu linapatikana Stendi kuu Karibu Zantel upate hudum,0
2760,   Katika kuikaribisha wiki ya huduma kwa mteja tawi letu la Mwenge litafunguliwa kwa masaa ya ziada JUMAMOSI Tarehe 2Ok,0
2761,   COLUMBUS ndiye aliyegundua njia ya usafiri kutoka bara Ulaya especially Spain mpk bara Amerika Alipofika e,0
2762,Jenga Bet  Getafe Real Madrid  Timu hizi zimeshinda mabao 30 kwenye mechi zao zilizopita LaLiga Mechi yao itakuwa na mabao mangapi Bashiri idadi ya magoli na masoko mengine hadi 6kwenye mechi hii kwa JENGA BET ushinde,1
2764,Habari Ahsante kwa kuwasiliana nasi pole kwa usumbufu tunaomba kufahamu bado tatizo la kupiga simu linaendelea GL,0
2765,   Popote palipo na watu pana pesa yako namna gani uichukue ndo hapo kwenye kugawana fursa,0
2766,   Ukiwa Kam mfanyabiashara karibu siku ya tareh 67 November ndan ya viwanja vya Oysterbay Uje kuuza na kutangaza bias,0
2767,   Baadhi ya Wapwa Wamepata Mchongo Leo Little Ride na Smile Yes Kila mtu Anaeza Kuwa Influencer Ni Simple Dowload App ya,1
2768,   Larry Tesler mhandisi wa mifumo ya kompyuta na mbunifu wa Cut Copy amp Paste amefariki dunia Alizaliwa April 24 1,-1
2769,   ondoa shaka  ni hapa Mtoto wako atafundishwa na walimu wetu kwa kufuatwa nyumbani Atac,0
2770,   Thank you Pipimoyo and shemela karibuni tena Nawapenda,1
2771,Asante kwa ushauri wako tumepokea na tunawasilisha idara husika EC,1
